x1[u meter],x2[u meter],A,alfa,D,D.C,frequency[Hz],velocity[cm\s]
0.5,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.016146261
0.7,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.008110696
0.8,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.146638886
0.8,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.171795993
0.8,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.200740307
0.8,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.209643281
0.8,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.9,0.1,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.156230916
0.9,0.2,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.211558969
0.9,0.3,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.30356293
0.9,0.4,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.403187309
0.9,0.5,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.438401345
0.9,0.6,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.560252552
0.9,0.7,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.632156439
0.9,0.8,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.716065061
0.9,0.9,0.5,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.649732065
0.1,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.674471866
0.1,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.891599897
0.1,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.942095944
0.1,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.859373969
0.1,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.682549788
0.1,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.551845802
0.1,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.406456267
0.1,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.29819306
0.1,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.23932122
0.2,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.199927871
0.2,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.421520653
0.2,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.535984103
0.2,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.477282069
0.2,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.34856043
0.2,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.265533726
0.2,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.174004504
0.2,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.2,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.088442966
0.3,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.152981825
0.3,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.157816482
0.3,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0
0.5,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.074345675
0.8,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.25052027
0.8,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.351657893
0.8,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.479304551
0.8,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.512632839
0.8,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.403943131
0.8,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.192649887
0.9,0.1,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.241360639
0.9,0.2,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.323180833
0.9,0.3,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.400432025
0.9,0.4,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.546424215
0.9,0.5,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.676837718
0.9,0.6,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.856376745
0.9,0.7,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.957027318
0.9,0.8,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.895173512
0.9,0.9,0.5,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,-0.669115149
0.1,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.569768333
0.1,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.83023244
0.1,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.922224498
0.1,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.905461027
0.1,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.78097656
0.1,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.611073398
0.1,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.553179243
0.1,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.436034773
0.1,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.392235828
0.2,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.2,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.500913301
0.2,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.690658323
0.2,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.743819286
0.2,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.613169796
0.2,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.461507698
0.2,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.358275774
0.2,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.310147197
0.2,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.222669074
0.3,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.272084326
0.3,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.386148195
0.3,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0.330764771
0.3,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,0
0.5,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.220119899
0.7,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.334914709
0.7,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.344759349
0.7,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.314266005
0.7,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.214103988
0.8,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.233844036
0.8,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.378368153
0.8,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.458163569
0.8,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.630015495
0.8,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.721092844
0.8,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.689880536
0.8,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.502800602
0.8,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.155717958
0.9,0.1,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.382255916
0.9,0.2,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.429871751
0.9,0.3,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.523625281
0.9,0.4,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.648050838
0.9,0.5,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.792464916
0.9,0.6,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.899055978
0.9,0.7,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.927497553
0.9,0.8,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.843182509
0.9,0.9,0.5,-1,{'10^-5': 1.2e-05},0.7,100000,-0.55568718
0.1,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,1.125808951
0.1,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,1.466062484
0.1,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,1.429134857
0.1,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,1.247427631
0.1,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,1.000217811
0.1,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.773948592
0.1,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.572137274
0.1,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.391762801
0.1,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.294298291
0.2,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.235091125
0.2,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.580931606
0.2,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.674072078
0.2,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.576693686
0.2,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.419713233
0.2,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.278626573
0.2,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.179702091
0.2,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.2,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0.0575993
0.3,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,0
0.5,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.5,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.6,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.7,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.051489849
0.8,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,unstable
0.8,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.279952974
0.8,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.403591146
0.8,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.572099348
0.8,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.654070438
0.8,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.558164637
0.8,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.248055705
0.9,0.1,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.30287082
0.9,0.2,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.411004916
0.9,0.3,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.547848841
0.9,0.4,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.770203637
0.9,0.5,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-0.98935211
0.9,0.6,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-1.242683373
0.9,0.7,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-1.460029435
0.9,0.8,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-1.480906736
0.9,0.9,1,-0.333333333,{'10^-5': 1.2e-05},0.7,100000,-1.175367387
0.1,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.900539006
0.1,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.478826326
0.1,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.557750716
0.1,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.508120784
0.1,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.34119472
0.1,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.136186454
0.1,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.9461539
0.1,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.778061882
0.1,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.693020757
0.2,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.21953915
0.2,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.842720862
0.2,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.346828522
0.2,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.447926078
0.2,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,1.231383892
0.2,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.984192306
0.2,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.746321476
0.2,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.573820766
0.2,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.447193336
0.3,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.456211268
0.3,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.693901107
0.3,0.5,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.65013751
0.3,0.6,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.448217113
0.3,0.7,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.3,0.8,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,0.185257619
0.3,0.9,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.1,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.2,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.3,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
0.4,0.4,1,-0.666666667,{'10^-5': 1.2e-05},0.7,100000,unstable
